Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,7,360.75,0,0.033333333,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,7,0,0.1,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
6,55,1,7,132,4056.175369,0.005882353,0.019282953,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,46,0,0.05,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
8,167,3,869,34,771.5916667,0.009090909,0.030876623,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,112,0,0.02,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,139,0,0,29,491.1,0,0.003333333,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,14,0,0.1,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
2,22,1,49,22,602.1666667,0,0.008695652,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
2,134,0,0,7,77.33333333,0,0.022222222,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,2,4,0,0.04,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,2,90,9,103.6666667,0.018181818,0.061818182,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
2,110,0,0,4,125,0,0.016666667,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,387.8846154,0.025,0.038095238,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
2,43,0,0,3,23,0,0.04,0,0,Mar,2,4,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,249,0,0.066666667,0,0,Mar,2,4,9,3,Returning_Visitor,FALSE,FALSE
4,485.3333333,2,18,19,345.3833333,0,0.005797101,0,0,Mar,3,2,3,8,New_Visitor,TRUE,FALSE
1,100,2,111,13,1001,0,0.013333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,70.66666667,0.025,0.05,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE
4,70.5,0,0,20,1298,0,0.018666667,40.76128,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,75.5,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,57,0,0.1,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,10,2,451.5,27,1686.966667,0.006451613,0.023502304,7.964649501,0,Mar,2,6,7,2,Returning_Visitor,FALSE,FALSE
3,160.5,0,0,10,370.5,0,0.016666667,0,0,Mar,1,1,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,738,0.1,0.15,0,0,Mar,2,5,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,89,0.046153846,0.1,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,164.3333333,0.06,0.06,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,24,2244.666667,0.008,0.028,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
5,1283,3,148.5,50,3246.977381,0,0.003846154,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
7,63.5,5,100.25,62,1573.233333,0,0.004594595,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
2,24.6,0,0,26,779.5051587,0.011111111,0.034403292,12.55220741,0,Mar,1,1,3,1,Returning_Visitor,TRUE,TRUE
3,22.83333333,0,0,115,2625.009524,0,0.004013317,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
12,187.2777778,3,88.58333333,43,3266.127778,0.004242424,0.043712341,3.332333333,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
2,98.25,0,0,10,303.25,0,0.011111111,0,0,Mar,3,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,17,806.6666667,0,0.027058824,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,23,0,0,30,465.4166667,0,0.009375,50.66498303,0,Mar,4,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1018,0,0.028571429,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,261.5,0,0.00952381,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,910,0,0.025,0,0,Mar,2,5,1,10,Returning_Visitor,FALSE,FALSE
2,89,3,119,41,4270.141667,0.004444444,0.027160494,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,45,0,0,10,413,0,0.009090909,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
3,31.6,0,0,17,372.8,0.013333333,0.026428571,2.3976,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,550.5,0,0.031481481,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,648,4,168.8333333,31,1300.728987,0.000555556,0.021511104,6.938235354,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,44,0.05,0.1,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,18.75,0,0,7,68.75,0,0.025,0,0,Mar,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,0,0,37,684.7272727,0.005405405,0.023423423,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
2,28,2,175.5,27,1253.333333,0.006666667,0.014666667,39.7173,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,331,0.05,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1791.7,0.013333333,0.031111111,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,Mar,4,2,2,2,New_Visitor,TRUE,FALSE
7,211.5,0,0,54,9128.283883,0.011461988,0.039251601,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,128,0,0.016666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,313,0,0.015384615,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,494.1666667,0,0,8,204,0,0.030769231,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,49,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
10,511.5,4,164,73,2490.138095,0,0.010365854,30.09281343,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
3,58.06666667,0,0,5,86,0,0.0125,0,0,Mar,3,2,2,3,New_Visitor,FALSE,FALSE
0,0,0,0,9,140,0.022222222,0.055555556,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,125.5,0,0,6,162.75,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
8,387.6,3,32,328,9694.260714,0.001780415,0.010905045,6.467831696,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE
1,6,0,0,61,2183.5,0,0.003225806,0,0,Mar,2,2,7,9,Returning_Visitor,TRUE,FALSE
1,11.5,0,0,10,234.475,0,0.011111111,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,139.7083333,0,0.02,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,141,0,0,33,1371.633333,0,0.005555556,44.71103438,0,Mar,2,4,3,8,New_Visitor,TRUE,TRUE
2,135,1,2,11,711.5666667,0,0.00515873,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,232.6666667,0,0.014285714,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,51.5,0,0.066666667,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
4,48,0,0,2,11,0,0.008,0,0,Mar,2,6,6,7,New_Visitor,FALSE,FALSE
8,57.0625,3,172,23,176.8193627,0.019444444,0.065189145,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
2,6,1,35,12,240,0.014285714,0.042857143,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,415.8333333,0,0.0125,0,0,Mar,3,2,9,2,New_Visitor,FALSE,FALSE
2,7,0,0,3,66,0,0.066666667,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,63,0,0,5,95.5,0,0.025,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,11,200.85,0.036363636,0.047107438,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
1,40,0,0,15,839.5,0.01875,0.054166667,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
5,28,0,0,6,80,0,0.028571429,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,12.83333333,3,77,31,2372.333333,0,0.012941176,10.32166068,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,65.5,49,574.8333333,0,0.012,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
4,179.6071429,2,5.5,34,1045.102381,0,0.007603276,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,971,0.028571429,0.071428571,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
6,135.65,0,0,40,1589.27381,0,0.020767196,0,0,Mar,4,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,1656.666667,0.06,0.1,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
4,62.5,1,64,56,1246.919048,0.003333333,0.005367521,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,30,0,0,16,597.6,0,0.0125,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,3888.166667,0.02,0.031111111,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
2,21,0,0,34,2600.258333,0.011111111,0.037464387,9.938399233,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,223,0,0.022222222,0,0,Mar,3,2,5,2,Returning_Visitor,FALSE,FALSE
4,56,0,0,10,709,0,0.016666667,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,82,0.1,0.146666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,760.25,0,0.009090909,0,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
3,40,0,0,9,1362,0,0.008333333,0,0,Mar,2,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,5,3,Returning_Visitor,TRUE,FALSE
3,36,1,62,19,924.3333333,0,0.004761905,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
4,45.33333333,0,0,53,1440.298918,0.012727273,0.021974359,1.660118182,0,Mar,3,2,7,3,Returning_Visitor,TRUE,TRUE
3,39.6,0,0,53,856.7522398,0,0.002272727,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,8,0,0.1,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
2,35,0,0,2,6,0,0.05,0,0,Mar,2,2,9,2,New_Visitor,FALSE,FALSE
6,228,5,89.33333333,18,513.4666667,0,0.003461538,0,0,Mar,1,1,3,3,New_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,748.5666667,0.016,0.041333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,34,2,9,3,149,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,288,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
9,309,0,0,25,383.0833333,0.018181818,0.037575758,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
13,456.9880952,3,72.83333333,39,976.7103175,0.004166667,0.009722222,39.65538156,0,Mar,1,1,1,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,32,1916.633333,0.015625,0.0265625,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
5,78.5,1,26,48,1266.119048,0,0.005788982,29.01038502,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
1,75,4,250.6666667,44,1679.833333,0,0.001086957,45.8293144,0,Mar,2,2,1,2,New_Visitor,TRUE,TRUE
4,99.5,0,0,16,315.1666667,0,0.016666667,12.53314286,0,Mar,1,1,6,3,Returning_Visitor,FALSE,TRUE
1,28,0,0,8,290,0,0.01,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,463.5,0,0.033333333,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,1833,0,0.05,0,0,Mar,2,5,2,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,196,0,0.022222222,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,64,0,0,53,1200.892857,0.001818182,0.018030303,0,0,Mar,2,2,4,1,Returning_Visitor,TRUE,FALSE
2,37,0,0,7,139.3333333,0,0.011111111,0,0,Mar,3,2,7,8,New_Visitor,TRUE,FALSE
6,163.6666667,10,403,15,665.5666667,0.007142857,0.004761905,0,0,Mar,3,2,8,8,New_Visitor,FALSE,FALSE
5,333,2,166,12,151.9,0.031111111,0.064444444,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1620,0.14,0.166666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1268,0.0125,0.015277778,0,0,Mar,4,1,3,2,Returning_Visitor,TRUE,FALSE
1,51,2,117.2857143,15,969.102381,0.005882353,0.008888889,0,0,Mar,3,3,1,2,Returning_Visitor,FALSE,FALSE
1,44,0,0,25,773.4666667,0,0.029142857,10.3572,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE
5,825,0,0,33,808.1666667,0,0.005405405,20.85956757,0,Mar,2,4,9,10,New_Visitor,FALSE,TRUE
3,44,0,0,14,469.8761905,0,0.005357143,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
4,203.8333333,0,0,30,823.5,0,0.001666667,0,0,Mar,3,2,1,11,New_Visitor,FALSE,FALSE
0,0,0,0,8,201,0,0.0625,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
8,195.3166667,0,0,54,1063.95,0,0.019047619,54.24886418,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,412,0,0.028205128,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1789.39881,0,0.029047619,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,644.125,0.00625,0.021924603,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
2,9.5,0,0,18,529.702381,0,0.005263158,0,0,Mar,2,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,254,0.02,0.04,14.0292,0,Mar,2,2,9,2,New_Visitor,FALSE,TRUE
0,0,0,0,7,221.7142857,0.028571429,0.060714286,0,0,Mar,3,3,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,312.3333333,0,0.008888889,0,0,Mar,2,6,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,325.75,0,0.031818182,0,0,Mar,2,10,7,2,Returning_Visitor,FALSE,FALSE
9,74.33333333,1,419,63,2717.327381,0.002857143,0.012857143,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
1,7,1,0,79,3380.691558,0.002666667,0.023772222,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
1,13,0,0,19,614.9444444,0,0.022105263,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,1,19,0,0.1,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
4,55.5,0,0,33,1274.190476,0.005714286,0.009285714,0,0,Mar,2,2,6,2,Returning_Visitor,TRUE,FALSE
2,80.66666667,0,0,12,1071.611111,0.030769231,0.046666667,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,408,0,0.022222222,88.78460596,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,156.7166667,0,0,52,2335.064286,0.007142857,0.010563841,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,18,0.1,0.15,0,0,Mar,2,5,3,10,Returning_Visitor,FALSE,FALSE
3,172,0,0,53,1299.383333,0,0.003703704,0,0,Mar,2,6,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,83,0.016666667,0.033333333,0,0,Mar,3,2,8,8,Returning_Visitor,FALSE,FALSE
5,146,0,0,8,489,0,0.015384615,0,0,Mar,2,2,8,3,Returning_Visitor,FALSE,FALSE
3,13,0,0,16,226.5,0,0.013333333,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,233.6666667,0.025,0.0875,0,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,3,3,Returning_Visitor,FALSE,FALSE
1,11,0,0,5,71,0,0.033333333,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
3,42,0,0,16,1266.5,0,0.003508772,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
3,33,0,0,8,182.5833333,0,0.03125,0,0,Mar,2,4,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,169.3,0,0.016666667,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,1,0,37,1358.75,0.001754386,0.03245614,0,0,Mar,2,5,3,1,Returning_Visitor,FALSE,FALSE
1,38,0,0,5,131,0.033333333,0.013333333,0,0,Mar,1,2,1,9,New_Visitor,TRUE,FALSE
9,324.3,4,205,71,2816.43881,0,0.002666667,0,0,Mar,2,2,1,8,New_Visitor,TRUE,FALSE
5,413.5,0,0,25,3484.233333,0,0.02,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
0,0,2,156,6,131,0,0.025,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
5,55.5,0,0,12,1076.5,0,0.011764706,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,8,357.25,0,0.0625,0,0,Mar,2,10,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,197,0,0.011111111,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
7,75.05,0,0,31,489.1452381,0.011111111,0.022222222,27.38224222,0,Mar,2,2,5,2,Returning_Visitor,TRUE,TRUE
3,43,0,0,11,610,0,0.015384615,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,445,0.047058824,0.062745098,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,588.6666667,0.011764706,0.035294118,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,580.2,0,0.012121212,17.12545455,0,Mar,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,32,999,0,0.01344086,9.053081561,0,Mar,1,1,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,622,0,0.0125,0,0,Mar,2,10,2,6,Returning_Visitor,FALSE,FALSE
2,77,0,0,6,112,0,0.028571429,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,FALSE
1,29,1,13.5,24,1005.849206,0,0.007986111,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
3,78,0,0,3,29,0.033333333,0.066666667,0,0,Mar,2,2,7,2,New_Visitor,TRUE,FALSE
3,52,0,0,60,3451.751515,0.006666667,0.011565934,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,96.5,0,0.04,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,354.8333333,1,57,19,2217.333333,0.008333333,0.017361111,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,50,0,0.05,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,16,485.6666667,0,0.0375,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,388,0.066666667,0.088888889,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
7,169.5,0,0,21,484.95,0.008695652,0.037681159,0,0,Mar,1,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,55,0,0.066666667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,111.6666667,0,0.014285714,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE,FALSE
6,104,1,0,14,269.5,0,0.021568627,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,4,0,0,10,284,0,0.016666667,33.32834503,0,Mar,2,5,1,8,New_Visitor,FALSE,TRUE
9,81,0,0,34,1219.113725,0.007017544,0.022556391,9.517421053,0,Mar,3,2,3,1,Returning_Visitor,FALSE,TRUE
1,0,0,0,21,574.722619,0,0.018888889,6.284044913,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,0,46,4053.092208,0.014184397,0.029684228,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1485.416667,0,0.027777778,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
12,765.6666667,0,0,7,634.1666667,0.015384615,0.015384615,0,0,Mar,1,2,3,2,Returning_Visitor,FALSE,FALSE
13,214.8823529,0,0,41,1182.106162,0,0.018485839,4.465398354,0,Mar,2,4,3,2,Returning_Visitor,FALSE,FALSE
1,143,4,48,16,333.75,0,0.003333333,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,4,0,0.1,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,15.5,0,0,28,550.0666667,0,0.006666667,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,9,Returning_Visitor,TRUE,FALSE
2,42,0,0,29,218,0,0.003225806,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,93,2243.666667,0.010989011,0.031501832,0,0,Mar,2,4,8,1,Returning_Visitor,FALSE,FALSE
1,702,0,0,38,2193.150794,0.012280702,0.015614035,9.09277193,0,Mar,1,1,2,2,Returning_Visitor,FALSE,TRUE
4,22.5,0,0,15,289.85,0,0.022222222,57.96417654,0,Mar,2,2,2,3,New_Visitor,TRUE,TRUE
1,14,0,0,13,909.5,0,0.014285714,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
3,188,0,0,22,1436.45,0,0.009090909,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,352.2428571,6,241.5,45,1998.444081,0.009090909,0.01644733,2.842307011,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
4,73.75,1,58,12,777.5,0,0.015555556,10.782,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,126.5,0.016666667,0.091666667,0,0,Mar,2,5,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,100,0,0.025,0,0,Mar,1,1,7,1,Returning_Visitor,FALSE,FALSE
1,95,0,0,27,598.45,0,0.014814815,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,87.71428571,0.042857143,0.089285714,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
6,145,6,199,40,1834.166667,0,0.006734694,49.47040982,0,Mar,2,5,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,15,0,0.1,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
3,221.5,4,172,28,1365.216667,0,0.012301587,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,36,0.066666667,0.133333333,0,0,Mar,4,1,1,3,Returning_Visitor,TRUE,FALSE
4,82.5,3,419,22,1005.806061,0,0.007407407,0,0,Mar,2,2,2,2,New_Visitor,TRUE,FALSE
6,92,3,101,76,5186.116667,0.004878049,0.024837398,6.548011382,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
9,183.5,2,29.66666667,52,2211.608333,0.008888889,0.010251724,1.816474074,0,Mar,4,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,167,0,0.05,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
2,36,0,0,47,2102.581502,0.004166667,0.010416667,14.63957834,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
8,139.6818182,8,353.3333333,45,2003.415152,0.007142857,0.00755102,5.576720936,0,Mar,2,2,4,2,Returning_Visitor,FALSE,TRUE
4,50.5,3,54,41,1490.552778,0,0.006589147,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
9,124.125,0,0,35,1988.658333,0.008943089,0.030662021,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,148.75,0,0.025,0,0,Mar,2,4,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,134,0,0.1,0,0,Mar,3,2,7,9,Returning_Visitor,TRUE,FALSE
1,5,0,0,16,191.0714286,0,0.0125,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
0,0,1,0,16,222,0.025,0.03125,0,0,Mar,1,2,1,2,Returning_Visitor,FALSE,FALSE
2,47.5,0,0,5,116.5,0,0.005714286,0,0,Mar,3,2,5,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,190,0,0.066666667,0,0,Mar,2,7,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,68,809.2456349,0.002985075,0.005970149,109.9124051,0,Mar,2,5,4,2,Returning_Visitor,FALSE,TRUE
